"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000008","ONS geography code","Blackburn with Darwen","Girls","Boys/Girls/All","74","490","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000008","ONS geography code","Blackburn with Darwen","Boys","Boys/Girls/All","60","531","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000008","ONS geography code","Blackburn with Darwen","All","Boys/Girls/All","67","1021","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Girls","Boys/Girls/All","73","855","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Boys","Boys/Girls/All","61","898","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","All","Boys/Girls/All","67","1753","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Girls","Boys/Girls/All","56","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Boys","Boys/Girls/All","39","18","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","All","Boys/Girls/All","44","27","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Boys","Boys/Girls/All","?","2","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Girls","Boys/Girls/All","100","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","All","Boys/Girls/All","71","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Boys","Boys/Girls/All","?","2","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Girls","Boys/Girls/All","?","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","All","Boys/Girls/All","60","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Girls","Boys/Girls/All","76","25","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Boys","Boys/Girls/All","88","33","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","All","Boys/Girls/All","83","58","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Girls","Boys/Girls/All","73","804","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Boys","Boys/Girls/All","61","831","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","All","Boys/Girls/All","67","1635","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Girls","Boys/Girls/All","74","1917","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Boys","Boys/Girls/All","57","2050","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","All","Boys/Girls/All","66","3967","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Girls","Boys/Girls/All","76","465","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Boys","Boys/Girls/All","57","517","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","All","Boys/Girls/All","66","982","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Girls","Boys/Girls/All","69","111","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Boys","Boys/Girls/All","45","129","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","All","Boys/Girls/All","56","240","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Boys","Boys/Girls/All","60","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Girls","Boys/Girls/All","71","14","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","All","Boys/Girls/All","68","19","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Girls","Boys/Girls/All","73","92","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Boys","Boys/Girls/All","64","104","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","All","Boys/Girls/All","68","196","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Girls","Boys/Girls/All","76","1153","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Boys","Boys/Girls/All","59","1206","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","All","Boys/Girls/All","67","2359","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Girls","Boys/Girls/All","81","1907","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Boys","Boys/Girls/All","66","2041","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","All","Boys/Girls/All","73","3948","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Boys","Boys/Girls/All","73","55","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Girls","Boys/Girls/All","83","60","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","All","Boys/Girls/All","78","115","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Girls","Boys/Girls/All","94","17","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Boys","Boys/Girls/All","56","18","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","All","Boys/Girls/All","74","35","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Girls","Boys/Girls/All","?","4","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Boys","Boys/Girls/All","100","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","All","Boys/Girls/All","67","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Girls","Boys/Girls/All","76","117","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000058","ONS geography code","Bournemouth Christchurch and Poole","Boys","Boys/Girls/All","64","140","","Local Authority"
