"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Gender_type","Destination","Value","Value_type","Denominator","Numerator"
"Pupil destination after key stage 4 study (Percentage %)","Black","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Apprenticeships","2","% of cohort","19990","320"
"Pupil destination after key stage 4 study (Percentage %)","Mixed","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Apprenticeships","3","% of cohort","16692","496"
"Pupil destination after key stage 4 study (Percentage %)","Asian","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","36946","466"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Apprenticeships","2","% of cohort","32367","612"
"Pupil destination after key stage 4 study (Percentage %)","White","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Apprenticeships","5","% of cohort","456049","21490"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","1699","13"
"Pupil destination after key stage 4 study (Percentage %)","Other","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","4667","30"
"Pupil destination after key stage 4 study (Percentage %)","Black","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","19990","124"
"Pupil destination after key stage 4 study (Percentage %)","Mixed","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","16692","289"
"Pupil destination after key stage 4 study (Percentage %)","Asian","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","36946","302"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","32367","584"
"Pupil destination after key stage 4 study (Percentage %)","White","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Employment","3","% of cohort","456049","13552"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Employment","0","% of cohort","1699","8"
"Pupil destination after key stage 4 study (Percentage %)","Other","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2010/11","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","4667","27"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2011/12","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","557363","11715"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2011/12","Academic year","England","Country","E92000001","All","All","No sustained education/employment","9","% of cohort","557363","47507"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2011/12","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","557363","13636"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2011/12","Academic year","England","Country","E92000001","All","All","Apprenticeships","4","% of cohort","557363","24400"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2011/12","Academic year","England","Country","E92000001","All","All","Education","83","% of cohort","557363","460105"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","89","% of cohort","557363","498141"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","89","% of cohort","1770","1570"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","91","% of cohort","3729","3381"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","90","% of cohort","6664","5970"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education","85","% of cohort","1770","1507"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education","88","% of cohort","3729","3266"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education","86","% of cohort","6664","5721"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","86","% of cohort","6318","5441"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","90","% of cohort","6759","6061"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","89","% of cohort","1916","1704"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","91","% of cohort","2866","2616"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","90","% of cohort","16161","14558"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","92","% of cohort","14328","13246"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","97","% of cohort","2291","2212"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","89","% of cohort","17454","15496"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2011/12","Academic year","England","Country","E92000001","All","All","Education or employment","91","% of cohort","6914","6296"
