"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000025","ONS geography code","South Gloucestershire","All","Male/Female/All","83","18","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000025","ONS geography code","South Gloucestershire","All","Male/Female/All","76","179","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000025","ONS geography code","South Gloucestershire","All","Male/Female/All","77","2949","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000025","ONS geography code","South Gloucestershire","All","Male/Female/All","76","3426","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000026","ONS geography code","Plymouth","All","Male/Female/All","72","32","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000026","ONS geography code","Plymouth","All","Male/Female/All","69","32","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000026","ONS geography code","Plymouth","All","Male/Female/All","53","15","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000026","ONS geography code","Plymouth","All","Male/Female/All","68","99","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000026","ONS geography code","Plymouth","All","Male/Female/All","68","2741","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000026","ONS geography code","Plymouth","All","Male/Female/All","67","3033","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Male/Female/All","45","11","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Male/Female/All","x","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Male/Female/All","63","54","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Male/Female/All","70","1321","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Male/Female/All","70","1411","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000028","ONS geography code","Bournemouth","All","Male/Female/All","81","79","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000028","ONS geography code","Bournemouth","All","Male/Female/All","x","19","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000028","ONS geography code","Bournemouth","All","Male/Female/All","x","17","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000028","ONS geography code","Bournemouth","All","Male/Female/All","74","152","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000028","ONS geography code","Bournemouth","All","Male/Female/All","77","1628","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000028","ONS geography code","Bournemouth","All","Male/Female/All","76","2022","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000029","ONS geography code","Poole","All","Male/Female/All","79","42","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000029","ONS geography code","Poole","All","Male/Female/All","x","12","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000029","ONS geography code","Poole","All","Male/Female/All","x","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000029","ONS geography code","Poole","All","Male/Female/All","72","72","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000029","ONS geography code","Poole","All","Male/Female/All","74","1352","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000029","ONS geography code","Poole","All","Male/Female/All","74","1524","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000030","ONS geography code","Swindon","All","Male/Female/All","72","369","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000030","ONS geography code","Swindon","All","Male/Female/All","72","90","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000030","ONS geography code","Swindon","All","Male/Female/All","x","12","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000030","ONS geography code","Swindon","All","Male/Female/All","70","175","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000030","ONS geography code","Swindon","All","Male/Female/All","69","2216","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000030","ONS geography code","Swindon","All","Male/Female/All","69","2942","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000031","ONS geography code","Peterborough","All","Male/Female/All","62","487","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000031","ONS geography code","Peterborough","All","Male/Female/All","59","113","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000031","ONS geography code","Peterborough","All","Male/Female/All","x","10","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000031","ONS geography code","Peterborough","All","Male/Female/All","68","262","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000031","ONS geography code","Peterborough","All","Male/Female/All","65","2083","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000031","ONS geography code","Peterborough","All","Male/Female/All","63","3139","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000032","ONS geography code","Luton","All","Male/Female/All","68","1459","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000032","ONS geography code","Luton","All","Male/Female/All","72","296","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000032","ONS geography code","Luton","All","Male/Female/All","56","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000032","ONS geography code","Luton","All","Male/Female/All","68","311","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000032","ONS geography code","Luton","All","Male/Female/All","64","1011","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000032","ONS geography code","Luton","All","Male/Female/All","66","3238","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000033","ONS geography code","Southend-on-Sea","All","Male/Female/All","76","120","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000033","ONS geography code","Southend-on-Sea","All","Male/Female/All","73","60","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000033","ONS geography code","Southend-on-Sea","All","Male/Female/All","63","8","","Local Authority"
