"Measure","Academic_Year","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","ONS geography code","Gender","FSM","SEN","Admission_Basis","Type_of_school","Religious_character","Value","Denominator","Lower confidence interval","Upper confidence interval","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Jewish","0.33","13","-0.35","1.02","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Muslim","1.39","8","0.52","2.27","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","No religious character","0.21","8941","0.18","0.24","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Other Christian Faith","0.47","181","0.28","0.65","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Roman Catholic","0.36","1423","0.3","0.43","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Sikh","0.87","11","0.13","1.62","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.21","11381","0.19","0.24","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in highly selective areas","All state-funded mainstream schools","All Pupils","0.06","673","-0.04","0.15","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in other areas","All state-funded mainstream schools","All Pupils","0.22","10014","0.19","0.24","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Selective schools","All state-funded mainstream schools","All Pupils","0.71","581","0.61","0.82","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All SEN","All Pupils","All state-funded schools","All Pupils","-0.39","1236","-0.46","-0.32","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","No identified SEN","All Pupils","All state-funded schools","All Pupils","0.29","10143","0.26","0.31","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN support","All Pupils","All state-funded schools","All Pupils","-0.26","1008","-0.34","-0.18","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN with a statement or EHC plan","All Pupils","All state-funded schools","All Pupils","-0.98","228","-1.15","-0.82","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.22","2080","-0.27","-0.16","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - Any other ","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.46","3324","0.42","0.5","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - Any other ","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.37","4020","0.33","0.41","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - Any other ","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.07","696","-0.17","0.02","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - White and Asian","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.45","2231","0.39","0.5","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - White and Asian","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.38","2565","0.33","0.43","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - White and Asian","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.08","334","-0.22","0.05","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - White and Black - African","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.39","1071","0.31","0.46","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - White and Black - African","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.3","1327","0.24","0.37","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - White and Black - African","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.04","256","-0.19","0.12","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - White and Black - Caribbean","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.02","2675","-0.06","0.03","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - White and Black - Caribbean","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.12","3469","-0.16","-0.08","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed - White and Black - Caribbean","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.46","794","-0.55","-0.37","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Other - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.87","2479","0.82","0.92","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Other - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.8","3279","0.75","0.84","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Other - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.57","800","0.48","0.66","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Unclassified","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.12","2507","-0.17","-0.07","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Unclassified","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.19","2997","-0.23","-0.14","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Unclassified","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.55","490","-0.66","-0.43","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.22","166002","0.21","0.22","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","Academies and free schools","All Pupils","0.17","131859","0.16","0.18","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Church of England","0.25","10029","0.23","0.28","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Jewish","1.04","510","0.93","1.15","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Muslim","2.4","1","-0.08","4.87","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","No religious character","0.13","153472","0.12","0.14","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Other Christian Faith","0.21","3412","0.17","0.26","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Roman Catholic","0.24","17662","0.23","0.26","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.13","187127","0.13","0.14","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in highly selective areas","All state-funded mainstream schools","All Pupils","0.02","13260","0","0.04","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in other areas","All state-funded mainstream schools","All Pupils","0.14","164426","0.14","0.15","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Selective schools","All state-funded mainstream schools","All Pupils","0.62","7400","0.59","0.65","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All SEN","All Pupils","All state-funded schools","All Pupils","-0.43","20121","-0.45","-0.42","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","No identified SEN","All Pupils","All state-funded schools","All Pupils","0.2","167001","0.2","0.21","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN support","All Pupils","All state-funded schools","All Pupils","-0.29","16284","-0.31","-0.27","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN with a statement or EHC plan","All Pupils","All state-funded schools","All Pupils","-1.05","3837","-1.09","-1.01","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.51","21125","-0.53","-0.49","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.8","8333","0.78","0.83","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.76","9267","0.73","0.78","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.32","934","0.24","0.41","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Gypsy/Roma","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.41","260","-0.56","-0.26","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Gypsy/Roma","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.54","403","-0.67","-0.42","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Gypsy/Roma","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.79","143","-1","-0.58","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish Traveller","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.63","20","-1.19","-0.08","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish Traveller","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.89","51","-1.24","-0.54","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish Traveller","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-1.05","31","-1.5","-0.61","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - British","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.18","156730","0.18","0.19","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - British","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.1","176659","0.1","0.11","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - British","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.55","19929","-0.57","-0.53","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.36","659","0.26","0.45","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.29","747","0.2","0.38","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.25","88","-0.51","0.02","","","",""
"Average Progress 10","2017/18","2018","Academic Year","All Pupils","Ethnicities used by the National Pupil Database (19)","England","Country","E92000003","All Pupils","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.01","485334","0.01","0.01","","","",""
"Average Progress 11","2017/18","2018","Academic Year","Asian","Ethnicities used by the National Pupil Database (19)","England","Country","E92000004","All Pupils","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.48","49813","0.47","0.49","","","",""
"Average Progress 12","2017/18","2018","Academic Year","Black","Ethnicities used by the National Pupil Database (19)","England","Country","E92000005","All Pupils","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.16","24643","0.15","0.18","","","",""
"Average Progress 13","2017/18","2018","Academic Year","Chinese","Ethnicities used by the National Pupil Database (19)","England","Country","E92000006","All Pupils","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","1.06","1518","1","1.12","","","",""
"Average Progress 14","2017/18","2018","Academic Year","Mixed","Ethnicities used by the National Pupil Database (19)","England","Country","E92000007","All Pupils","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.02","22460","0","0.03","","","",""
"Average Progress 15","2017/18","2018","Academic Year","White","Ethnicities used by the National Pupil Database (19)","England","Country","E92000008","All Pupils","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","-0.07","374286","-0.08","-0.07","","","",""
"Average Progress 16","2017/18","2018","Academic Year","All Pupils","Ethnicities used by the National Pupil Database (19)","England","Country","E92000009","Boys","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","-0.21","244775","-0.22","-0.21","","","",""
"Average Progress 17","2017/18","2018","Academic Year","Asian","Ethnicities used by the National Pupil Database (19)","England","Country","E92000010","Boys","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.26","25258","0.24","0.27","","","",""
"Average Progress 18","2017/18","2018","Academic Year","Black","Ethnicities used by the National Pupil Database (19)","England","Country","E92000011","Boys","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","-0.1","12003","-0.12","-0.08","","","",""
"Average Progress 19","2017/18","2018","Academic Year","Chinese","Ethnicities used by the National Pupil Database (19)","England","Country","E92000012","Boys","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.91","719","0.82","1","","","",""
"Average Progress 20","2017/18","2018","Academic Year","Mixed","Ethnicities used by the National Pupil Database (19)","England","Country","E92000013","Boys","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","-0.2","11190","-0.22","-0.18","","","",""
"Average Progress 21","2017/18","2018","Academic Year","White","Ethnicities used by the National Pupil Database (19)","England","Country","E92000014","Boys","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","-0.29","189195","-0.3","-0.29","","","",""
"Average Progress 22","2017/18","2018","Academic Year","All Pupils","Ethnicities used by the National Pupil Database (19)","England","Country","E92000015","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.23","240559","0.23","0.24","","","",""
"Average Progress 23","2017/18","2018","Academic Year","Asian","Ethnicities used by the National Pupil Database (19)","England","Country","E92000016","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.7","24555","0.69","0.72","","","",""
"Average Progress 24","2017/18","2018","Academic Year","Black","Ethnicities used by the National Pupil Database (19)","England","Country","E92000017","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.41","12640","0.39","0.43","","","",""
"Average Progress 25","2017/18","2018","Academic Year","Chinese","Ethnicities used by the National Pupil Database (19)","England","Country","E92000018","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","1.2","799","1.11","1.28","","","",""
"Average Progress 26","2017/18","2018","Academic Year","Mixed","Ethnicities used by the National Pupil Database (19)","England","Country","E92000019","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.23","11270","0.21","0.26","","","",""
"Average Progress 27","2017/18","2018","Academic Year","White","Ethnicities used by the National Pupil Database (19)","England","Country","E92000020","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.15","185091","0.15","0.16","","","",""
