"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","All","27","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","All","19","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","All","38","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","All","39","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","All","21","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","All","18","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","All","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","All","26","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","All","21","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","All","19","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","All","19","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","All","28","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","All","29","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","All","35","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","All","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","All","46","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","All","50","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","All","35","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","All","32","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","All","40","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","All","46","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","All","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","All","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","All","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","All","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","All","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","All","27","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","All","20","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","All","38","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","All","38","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","All","23","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","All","20","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","All","23","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","All","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","All","21","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","All","19","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","All","18","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","All","27","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
