"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Blackburn with Darwen","Local authority","E06000008","All","50.1","%","1968","986"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Rutland","Local authority","E06000017","Boys","0","%","2","0"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Rutland","Local authority","E06000017","Girls","75","%","4","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Blackburn with Darwen","Local authority","E06000008","All","60.8","%","905","550"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Rutland","Local authority","E06000017","Girls","!","%","1","!"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Blackburn with Darwen","Local authority","E06000008","All","33.3","%","18","6"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Rutland","Local authority","E06000017","Boys","57.1","%","7","4"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Rutland","Local authority","E06000017","Girls","66.7","%","6","4"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Blackburn with Darwen","Local authority","E06000008","All","!","%","1","!"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Rutland","Local authority","E06000017","Boys","59.8","%","246","147"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Rutland","Local authority","E06000017","Girls","69.7","%","251","175"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Blackburn with Darwen","Local authority","E06000008","All","39.6","%","53","21"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Rutland","Local authority","E06000017","Boys","60.8","%","232","141"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Rutland","Local authority","E06000017","Girls","69.7","%","238","166"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Blackburn with Darwen","Local authority","E06000008","All","40.6","%","951","386"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Boys","53.1","%","2230","1184"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Girls","59.4","%","2096","1244"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Blackpool","Local authority","E06000009","All","32.5","%","1271","413"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Boys","37.2","%","812","302"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Girls","47.8","%","807","386"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Blackpool","Local authority","E06000009","All","51.7","%","29","15"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Boys","83.1","%","65","54"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Girls","83.6","%","55","46"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Blackpool","Local authority","E06000009","All","0","%","5","0"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Boys","42.3","%","1155","488"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Girls","47.6","%","1133","539"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Blackpool","Local authority","E06000009","All","75","%","4","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Boys","44.5","%","24819","11036"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Girls","52.1","%","23723","12352"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Blackpool","Local authority","E06000009","All","30.2","%","53","16"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Boys","44","%","20027","8808"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","East Midlands","Region","E12000004","Girls","51.9","%","19160","9943"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Blackpool","Local authority","E06000009","All","32.1","%","1173","376"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Boys","39.9","%","143","57"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Girls","43.4","%","143","62"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Bolton","Local authority","E08000001","All","46.9","%","3549","1663"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Boys","35.8","%","67","24"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Girls","44.9","%","69","31"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Bolton","Local authority","E08000001","All","54.6","%","875","478"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Boys","100","%","2","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Girls","50","%","2","1"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Bolton","Local authority","E08000001","All","37.3","%","204","76"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Boys","34.3","%","70","24"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Girls","40","%","90","36"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Bolton","Local authority","E08000001","All","87.5","%","8","7"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Boys","40.1","%","988","396"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Girls","46.8","%","955","447"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Bolton","Local authority","E08000001","All","38.3","%","141","54"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Boys","40.3","%","678","273"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Bedford","Local authority","E06000055","Girls","48.7","%","630","307"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Bolton","Local authority","E08000001","All","45.3","%","2262","1024"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Cambridgeshire","Local authority","E10000003","Boys","58","%","88","51"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Cambridgeshire","Local authority","E10000003","Girls","69.6","%","102","71"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Bournemouth, Christchurch and Poole","Local authority","E06000058","All","59.2","%","3572","2116"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Cambridgeshire","Local authority","E10000003","Boys","47.1","%","51","24"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Cambridgeshire","Local authority","E10000003","Girls","58.3","%","36","21"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Bournemouth, Christchurch and Poole","Local authority","E06000058","All","76.5","%","98","75"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Cambridgeshire","Local authority","E10000003","Boys","100","%","9","9"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Cambridgeshire","Local authority","E10000003","Girls","85","%","20","17"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Bournemouth, Christchurch and Poole","Local authority","E06000058","All","55","%","20","11"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Cambridgeshire","Local authority","E10000003","Boys","46.9","%","143","67"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Cambridgeshire","Local authority","E10000003","Girls","66","%","144","95"
