"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Female","All","56.5","7.3","75300","133400","446"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Female","Non-disabled","55.5","7.7","67600","121800","404"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","All","51.8","7.3","67300","129800","448"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","Non-disabled","50.8","7.7","60600","119400","409"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","All","19.1","2.4","135100","706700","2648"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","Disabled","43.7","8.4","39000","89200","331"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","Non-disabled","15.4","2.3","93600","609300","2285"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","All","24.4","3.3","97400","400100","1581"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","Disabled","41.4","10.2","24700","59800","224"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","Non-disabled","21.2","3.5","70900","334700","1335"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","All","12.3","3.1","37700","306600","1067"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","Disabled","48.4","15","14300","29400","107"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","Non-disabled","8.3","2.8","22700","274600","950"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","All","22.4","4.2","53500","239300","961"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","Disabled","51","9.6","33000","64800","260"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","Non-disabled","11.3","3.7","19400","170800","686"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Female","All","23.5","5.6","32000","135900","554"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Female","Disabled","45.9","12.1","18100","39500","164"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Female","Non-disabled","13.8","5.5","13000","94400","381"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Male","All","20.8","6.2","21500","103400","407"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Male","Non-disabled","8.3","4.9","6300","76400","305"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","All","All","27.4","2.1","331200","1209200","4503"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","All","Disabled","48.6","6","84500","173900","664"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","All","Non-disabled","23.6","2.1","241200","1021300","3784"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","All","30.6","2.8","204800","669400","2581"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","Disabled","45.1","7.5","49500","109700","426"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","Non-disabled","27.5","3","151500","550900","2120"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","All","23.4","3","126500","539800","1922"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","Disabled","54.5","10","35000","64200","238"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","Non-disabled","19.1","3","89700","470400","1664"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","All","27.7","8.9","14700","52900","241"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","Non-disabled","23.4","9.5","10100","43100","192"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","All","22.7","6.7","18500","81300","374"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","Non-disabled","20.9","6.9","15300","73400","333"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","All","27","3","180400","669200","2088"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","Disabled","47.3","8.2","50000","105700","356"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","Non-disabled","22.9","3.2","127000","553800","1698"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","All","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","All","26","7.3","19500","75200","348"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","Non-disabled","22.3","7.3","14800","66300","308"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","All","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","All","27.2","6.7","21800","80100","426"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","Non-disabled","25.2","6.9","18200","72000","376"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","All","25.7","10.9","9900","38400","153"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","Non-disabled","24.1","11.5","8200","33900","132"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","All","47.2","15.4","8400","17900","101"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","All","30.7","6.9","34700","113100","423"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","Non-disabled","26.3","7.3","24400","92800","349"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","All","27","10.2","14100","52300","181"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Black","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","19.5","9.8","8600","44100","155"
