"Measure","Academic_Year","Time","Time_type","Ethnicity","Ethnicity_Type","Geography","Geography_type","ONS_Geography_code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","Girls","All Pupils","44.4","%","9"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","All Pupils","All Pupils","54.5","%","11"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","Boys","All Pupils","50","%","8"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","Girls","All Pupils","66.7","%","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","All Pupils","All Pupils","83.3","%","6"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","Boys","All Pupils","100","%","4"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","Girls","All Pupils","50","%","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","All Pupils","All Pupils","42.9","%","49"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","Boys","All Pupils","52.4","%","21"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","Girls","All Pupils","35.7","%","28"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","All Pupils","All Pupils","39.3","%","4434"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","Boys","All Pupils","36","%","2257"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","County Durham","Local authority","E06000047","Girls","All Pupils","42.7","%","2177"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Northumberland","Local authority","E06000057","All Pupils","All Pupils","43.5","%","3056"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Northumberland","Local authority","E06000057","Boys","All Pupils","39.8","%","1559"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Northumberland","Local authority","E06000057","Girls","All Pupils","47.4","%","1497"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","All Pupils","All Pupils","61","%","41"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","Boys","All Pupils","55","%","20"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","Girls","All Pupils","66.7","%","21"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","All Pupils","All Pupils","16.7","%","6"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","Boys","All Pupils","0","%","4"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","Girls","All Pupils","50","%","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","All Pupils","All Pupils","66.7","%","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","Boys","All Pupils","66.7","%","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","All Pupils","All Pupils","53.8","%","39"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","Boys","All Pupils","40","%","25"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","Girls","All Pupils","78.6","%","14"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","All Pupils","All Pupils","43.5","%","2933"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","Boys","All Pupils","40","%","1491"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Northumberland","Local authority","E06000057","Girls","All Pupils","47.2","%","1442"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Newcastle upon Tyne","Local authority","E08000021","All Pupils","All Pupils","40.3","%","2438"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Newcastle upon Tyne","Local authority","E08000021","Boys","All Pupils","38.6","%","1270"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Newcastle upon Tyne","Local authority","E08000021","Girls","All Pupils","42.2","%","1168"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","All Pupils","All Pupils","46.3","%","268"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Boys","All Pupils","39.6","%","134"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Girls","All Pupils","53","%","134"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","All Pupils","All Pupils","41.8","%","91"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Boys","All Pupils","38.1","%","42"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Girls","All Pupils","44.9","%","49"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","All Pupils","All Pupils","75","%","16"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Boys","All Pupils","40","%","5"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Girls","All Pupils","90.9","%","11"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","All Pupils","All Pupils","50.6","%","77"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Boys","All Pupils","50","%","38"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Girls","All Pupils","51.3","%","39"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","All Pupils","All Pupils","39.1","%","1906"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Boys","All Pupils","38.9","%","996"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Newcastle upon Tyne","Local authority","E08000021","Girls","All Pupils","39.5","%","910"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","North Tyneside","Local authority","E08000022","All Pupils","All Pupils","40.6","%","1879"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","North Tyneside","Local authority","E08000022","Boys","All Pupils","36.6","%","948"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","North Tyneside","Local authority","E08000022","Girls","All Pupils","44.6","%","931"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","North Tyneside","Local authority","E08000022","All Pupils","All Pupils","50","%","34"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","North Tyneside","Local authority","E08000022","Boys","All Pupils","50","%","22"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","North Tyneside","Local authority","E08000022","Girls","All Pupils","50","%","12"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","North Tyneside","Local authority","E08000022","All Pupils","All Pupils","44.4","%","9"
