"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","Non-disabled","30.4","7","36300","119400","409"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","All","70.5","2.7","498500","706700","2648"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","Disabled","42","8.4","37500","89200","331"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","Non-disabled","74.8","2.8","455900","609300","2285"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","All","66.5","3.7","266000","400100","1581"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","Disabled","46.3","10.3","27700","59800","224"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","Non-disabled","70.2","3.9","235000","334700","1335"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","All","75.8","4.1","232500","306600","1067"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","Disabled","33.4","14.1","9800","29400","107"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","Non-disabled","80.4","4","220900","274600","950"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","All","70.9","4.5","169600","239300","961"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","Disabled","41.8","9.5","27100","64800","260"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","Non-disabled","82.2","4.5","140400","170800","686"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Female","All","71.4","5.9","97000","135900","554"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Female","Disabled","48.2","12.1","19000","39500","164"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Female","Non-disabled","81.3","6.2","76800","94400","381"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Male","All","70.2","7","72600","103400","407"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Male","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Male","Non-disabled","83.2","6.6","63600","76400","305"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","All","All","62","2.2","750300","1209200","4503"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","All","Disabled","40.2","5.9","69900","173900","664"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","All","Non-disabled","65.9","2.4","672800","1021300","3784"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","All","60.6","3","405900","669400","2581"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","Disabled","45","7.5","49400","109700","426"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","Non-disabled","63.9","3.2","352000","550900","2120"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","All","63.8","3.4","344300","539800","1922"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","Disabled","32","9.4","20600","64200","238"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","Non-disabled","68.2","3.5","320800","470400","1664"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","All","64.4","9.6","34100","52900","241"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","Non-disabled","68.3","10.4","29500","43100","192"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","All","68.7","7.4","55900","81300","374"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","Non-disabled","69.8","7.8","51200","73400","333"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","All","62.2","3.3","416400","669200","2088"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","Disabled","39.7","8","41900","105700","356"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","Non-disabled","66.6","3.5","368800","553800","1698"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","All","63.6","8","47800","75200","348"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","Non-disabled","66.8","8.3","44300","66300","308"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","All","64.2","7.2","51500","80100","426"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","Non-disabled","66","7.6","47500","72000","376"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","All","62.1","12.1","23900","38400","153"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","Non-disabled","65.1","12.8","22000","33900","132"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","All","42.2","15.2","7600","17900","101"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","All","56.5","7.5","63900","113100","423"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","Non-disabled","60.5","8.1","56100","92800","349"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","All","62.9","11.1","32900","52300","181"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","70","11.4","30900","44100","155"
