"measure","ethnicity","ethnicity_type","time","time_type","geography","geography_type","geography_code","gender","age","value","value_type","denominator","numerator"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","East Sussex","Local authority","E10000011","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Enfield","Local authority","E09000010","All","10-11","80","%","4646","3695"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Enfield","Local authority","E09000010","Boys","10-11","74","%","2381","1762"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Enfield","Local authority","E09000010","Girls","10-11","85","%","2265","1933"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Enfield","Local authority","E09000010","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Essex","Local authority","E10000012","All","10-11","80","%","16639","13314"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Essex","Local authority","E10000012","Boys","10-11","74","%","8547","6299"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Essex","Local authority","E10000012","Girls","10-11","87","%","8092","7015"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Essex","Local authority","E10000012","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Gateshead","Local authority","E08000037","All","10-11","81","%","2103","1704"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Gateshead","Local authority","E08000037","Boys","10-11","76","%","1087","822"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Gateshead","Local authority","E08000037","Girls","10-11","87","%","1016","882"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Gateshead","Local authority","E08000037","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Gloucestershire","Local authority","E10000013","All","10-11","78","%","6834","5326"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Gloucestershire","Local authority","E10000013","Boys","10-11","72","%","3426","2462"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Gloucestershire","Local authority","E10000013","Girls","10-11","84","%","3408","2864"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Gloucestershire","Local authority","E10000013","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Greenwich","Local authority","E09000011","All","10-11","83","%","3373","2792"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Greenwich","Local authority","E09000011","Boys","10-11","77","%","1740","1347"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Greenwich","Local authority","E09000011","Girls","10-11","88","%","1633","1445"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Greenwich","Local authority","E09000011","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hackney","Local authority","E09000012","All","10-11","84","%","2606","2186"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hackney","Local authority","E09000012","Boys","10-11","79","%","1319","1045"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hackney","Local authority","E09000012","Girls","10-11","89","%","1287","1141"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hackney","Local authority","E09000012","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Halton","Local authority","E06000006","All","10-11","76","%","1607","1216"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Halton","Local authority","E06000006","Boys","10-11","68","%","818","557"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Halton","Local authority","E06000006","Girls","10-11","84","%","789","659"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Halton","Local authority","E06000006","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hammersmith and Fulham","Local authority","E09000013","All","10-11","84","%","1325","1114"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hammersmith and Fulham","Local authority","E09000013","Boys","10-11","79","%","664","523"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hammersmith and Fulham","Local authority","E09000013","Girls","10-11","89","%","661","591"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hammersmith and Fulham","Local authority","E09000013","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hampshire","Local authority","E10000014","All","10-11","81","%","14854","12099"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hampshire","Local authority","E10000014","Boys","10-11","76","%","7548","5738"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hampshire","Local authority","E10000014","Girls","10-11","87","%","7306","6361"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hampshire","Local authority","E10000014","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Haringey","Local authority","E09000014","All","10-11","81","%","3065","2497"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Haringey","Local authority","E09000014","Boys","10-11","76","%","1521","1149"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Haringey","Local authority","E09000014","Girls","10-11","87","%","1544","1348"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Haringey","Local authority","E09000014","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Harrow","Local authority","E09000015","All","10-11","86","%","2932","2507"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Harrow","Local authority","E09000015","Boys","10-11","83","%","1486","1227"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Harrow","Local authority","E09000015","Girls","10-11","89","%","1446","1280"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Harrow","Local authority","E09000015","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","All","10-11","81","%","1173","952"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","Boys","10-11","76","%","595","454"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","Girls","10-11","86","%","578","498"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Havering","Local authority","E09000016","All","10-11","84","%","3018","2528"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Havering","Local authority","E09000016","Boys","10-11","79","%","1528","1200"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Havering","Local authority","E09000016","Girls","10-11","89","%","1490","1328"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Havering","Local authority","E09000016","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","All","10-11","81","%","1879","1516"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","Boys","10-11","76","%","974","739"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","Girls","10-11","86","%","905","777"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","All","DfE 6+1","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","All","10-11","79","%","14290","11355"
