"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Barnsley","Country","E08000016","All","10-11","82","%","14","17"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bath and North East Somerset","Country","E06000022","All","10-11","75","%","21","28"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bedford","Country","E06000055","All","10-11","65","%","204","315"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bexley","Country","E09000004","All","10-11","93","%","234","252"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Birmingham","Country","E08000025","All","10-11","76","%","4302","5690"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Blackburn with Darwen","Country","E06000008","All","10-11","81","%","813","998"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Blackpool","Country","E06000009","All","10-11","84","%","26","31"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","82","%","732","890"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","93","%","63","68"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","83","%","71","86"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","77","%","2507","3263"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","84","%","885","1049"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","78","%","72","92"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","69","%","265","383"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","91","%","179","196"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","79","%","810","1025"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","72","%","242","338"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","75","%","301","404"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","79","%","220","278"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","82","%","255","310"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","90","%","76","84"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","82","%","58","71"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","81","%","48","59"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","100","%","5","5"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","81","%","22","27"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","89","%","31","35"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","83","%","680","824"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","89","%","634","714"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","86","%","31","36"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","86","%","25","29"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","79","%","461","580"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","85","%","79","93"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","88","%","38","43"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","73","%","76","104"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","78","%","29","37"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","76","%","327","432"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Ealing","Country","E09000009","All","10-11","86","%","1036","1208"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","East Riding of Yorkshire","Country","E06000011","All","10-11","86","%","12","14"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","East Sussex","Country","E10000011","All","10-11","90","%","108","120"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Enfield","Country","E09000010","All","10-11","85","%","332","391"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Essex","Country","E10000012","All","10-11","91","%","404","445"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","76","%","29","38"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","84","%","168","199"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","90","%","219","244"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","84","%","260","311"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E06000006","All","10-11","100","%","3","3"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","91","%","82","90"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","86","%","363","420"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","85","%","152","178"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","90","%","1217","1350"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","89","%","24","27"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","90","%","183","204"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","87","%","910","1046"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","83","%","842","1012"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","88","%","807","916"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","89","%","16","18"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","80","%","120","150"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","92","%","34","37"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","89","%","570","641"
