"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","42","%","714","297"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","31","%","828","256"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","11","%","141","15"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","35","%","687","241"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","5","%","473","23"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","5","%","328","15"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","6","%","145","8"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","6","%","238","15"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","6","%","160","10"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","6","%","78","5"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","3","%","235","8"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","3","%","168","5"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish Traveller","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","4","%","67","3"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","30","%","43535","13008"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","18","%","3874","709"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","31","%","39661","12299"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","33","%","22325","7306"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","21","%","2008","425"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","34","%","20317","6881"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","27","%","21210","5702"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","15","%","1866","284"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","28","%","19344","5418"
