"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","York","Country","E06000014","All","10-11","77","%","1466","1893"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Barking and Dagenham","Country","E09000002","All","10-11","92","%","633","691"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Barnet","Country","E09000003","All","10-11","91","%","396","437"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Barnsley","Country","E08000016","All","10-11","88","%","15","17"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bath and North East Somerset","Country","E06000022","All","10-11","82","%","23","28"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bedford","Country","E06000055","All","10-11","76","%","238","315"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bexley","Country","E09000004","All","10-11","93","%","234","252"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Birmingham","Country","E08000025","All","10-11","82","%","4643","5690"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Blackburn with Darwen","Country","E06000008","All","10-11","83","%","833","998"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Blackpool","Country","E06000009","All","10-11","77","%","24","31"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","85","%","757","890"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","91","%","62","68"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","93","%","80","86"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","81","%","2634","3263"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","84","%","878","1049"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","86","%","79","92"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","74","%","284","383"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","93","%","182","196"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","84","%","865","1025"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","80","%","270","338"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","79","%","319","404"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","83","%","232","278"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","86","%","266","310"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","85","%","71","84"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","87","%","62","71"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","86","%","51","59"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","100","%","5","5"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","78","%","21","27"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","94","%","33","35"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","88","%","724","824"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","89","%","633","714"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","89","%","32","36"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","83","%","24","29"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","84","%","486","580"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","91","%","85","93"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","91","%","39","43"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","78","%","81","104"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","81","%","30","37"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","78","%","337","432"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Ealing","Country","E09000009","All","10-11","87","%","1056","1208"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","East Riding of Yorkshire","Country","E06000011","All","10-11","86","%","12","14"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","East Sussex","Country","E10000011","All","10-11","88","%","105","120"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Enfield","Country","E09000010","All","10-11","90","%","352","391"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Essex","Country","E10000012","All","10-11","93","%","413","445"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","79","%","30","38"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","86","%","172","199"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","89","%","218","244"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","90","%","279","311"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E06000006","All","10-11","100","%","3","3"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","91","%","81","89"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","90","%","376","420"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","92","%","164","178"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","92","%","1240","1350"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","96","%","26","27"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","91","%","186","204"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","100","%","7","7"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","90","%","941","1046"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","89","%","903","1012"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","90","%","826","916"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","72","%","13","18"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","83","%","124","150"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","92","%","34","37"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","90","%","576","641"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Hull, City of","Country","E06000010","All","10-11","91","%","42","46"
