"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","Warwickshire","Country","E10000031","All","10-11","67","%","4073","6061"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","West Berkshire","Country","E06000037","All","10-11","64","%","1130","1770"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","West Sussex","Country","E10000032","All","10-11","62","%","5413","8765"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","Westminster","Country","E09000033","All","10-11","72","%","1024","1428"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","Wigan","Country","E08000010","All","10-11","70","%","2495","3572"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","Wiltshire","Country","E06000054","All","10-11","63","%","3267","5173"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","Windsor and Maidenhead","Country","E06000040","All","10-11","69","%","1040","1517"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","Wirral","Country","E08000015","All","10-11","60","%","2269","3754"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","72","%","1421","1981"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","Wolverhampton","Country","E08000031","All","10-11","65","%","2121","3246"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","Worcestershire","Country","E10000034","All","10-11","61","%","3797","6220"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","All","ONS 2011 5+1","2017-2018","Academic Year","York","Country","E06000014","All","10-11","66","%","1254","1894"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Barking and Dagenham","Country","E09000002","All","10-11","75","%","515","691"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Barnet","Country","E09000003","All","10-11","79","%","345","437"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Barnsley","Country","E08000016","All","10-11","71","%","12","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bath and North East Somerset","Country","E06000022","All","10-11","64","%","18","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bedford","Country","E06000055","All","10-11","48","%","151","315"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bexley","Country","E09000004","All","10-11","86","%","216","252"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Birmingham","Country","E08000025","All","10-11","63","%","3607","5689"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Blackburn with Darwen","Country","E06000008","All","10-11","68","%","677","998"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Blackpool","Country","E06000009","All","10-11","71","%","22","31"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","68","%","605","890"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","88","%","60","68"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","74","%","63","85"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","63","%","2055","3263"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","68","%","711","1049"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","65","%","60","92"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","55","%","210","383"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","82","%","160","196"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","69","%","703","1025"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","52","%","177","338"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","62","%","250","404"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","68","%","189","278"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","71","%","221","310"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","71","%","60","84"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","72","%","51","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","64","%","38","59"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","40","%","2","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","67","%","18","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","80","%","28","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","71","%","584","824"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","76","%","542","714"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","81","%","29","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","76","%","22","29"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","66","%","382","580"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","68","%","63","93"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","77","%","33","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","62","%","64","104"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","65","%","24","37"
