"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Unemployed","Percentage of individuals unemployed","Asian","ONS 2011 5+1","2014","year","Yorkshire and The Humber","All","16+","All","Non-disabled","13.8","4","17900","129600","727"
"Unemployed","Percentage of individuals unemployed","Asian","ONS 2011 5+1","2014","year","Yorkshire and The Humber","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","All","All","31.9","4.8","38500","120600","894"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","All","Non-disabled","32.2","5.1","36400","113000","813"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","Female","All","26.1","6.4","15200","58100","446"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","Female","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","Female","Non-disabled","25.8","6.7","14000","54200","404"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","Male","All","37.3","7.1","23300","62500","448"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","Male","Non-disabled","38.2","7.4","22400","58700","409"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","16-24","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","All","All","12.8","2","73100","571600","2648"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","All","Disabled","25.3","7.4","12700","50200","331"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","All","Non-disabled","11.6","2.1","59900","515700","2285"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","Female","All","12.1","2.5","36700","302700","1581"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","Female","Disabled","21","8.4","7400","35000","224"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","Female","Non-disabled","10.9","2.6","28900","263800","1335"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","Male","All","13.6","3.2","36400","269000","1067"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","Male","Disabled","35.2","14.3","5300","15200","107"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","Male","Non-disabled","12.3","3.3","31000","251900","950"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","25-49","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","All","All","8.7","2.8","16100","185700","961"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","All","Disabled","14.8","6.8","4700","31800","260"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","All","Non-disabled","7.3","3.1","11100","151500","686"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","Female","All","6.6","3.3","6900","103900","554"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","Female","Disabled","10.9","7.5","2300","21400","164"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","Female","Non-disabled","5.6","3.7","4600","81400","381"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","Male","All","11.3","4.9","9200","81800","407"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","Male","Non-disabled","9.3","5.1","6500","70100","305"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","50-64","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","All","All","17","5.2","1400","8200","497"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","All","Non-disabled","25.4","10.6","1400","5500","161"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","Female","All","19.7","7.1","800","4100","297"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","Female","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","Female","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","Male","All","14.3","7.7","600","4200","200"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","Male","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","65+","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","All","All","14.6","1.5","129100","886200","5000"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","All","Disabled","21.5","4.5","19500","90600","811"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","All","Non-disabled","13.8","1.7","108800","785700","3945"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","All","unknown","8.8","5.6","900","9900","244"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","Female","All","12.7","1.9","59500","468700","2878"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","Female","Disabled","17.9","5.2","10900","60700","519"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","Female","Non-disabled","12","2.1","48300","402600","2214"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","Female","unknown","7.7","6.9","400","5500","145"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","Male","All","16.7","2.5","69600","417500","2122"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","Male","Disabled","28.8","8.2","8600","29900","292"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","Male","Non-disabled","15.8","2.7","60500","383100","1731"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","All","All","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","East Midlands","All","16+","All","All","10.8","5.8","4200","38600","276"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","East Midlands","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","East Midlands","All","16+","All","Non-disabled","10.7","6.7","3600","33300","201"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","East Midlands","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","East of England","All","16+","All","All","11.1","4.9","7000","63500","398"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","East of England","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","East of England","All","16+","All","Non-disabled","11.9","5.4","6900","58100","341"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","East of England","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","London","All","16+","All","All","14.8","2.3","73000","492900","2349"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","London","All","16+","All","Disabled","24.4","6.4","13700","56200","437"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","London","All","16+","All","Non-disabled","13.6","2.5","58600","429800","1795"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","London","All","16+","All","unknown","9.3","8.3","600","6900","117"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","North East","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","North East","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","North East","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","North East","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","North West","All","16+","All","All","14","5.5","7800","56100","385"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","North West","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Black","ONS 2011 5+1","2014","year","North West","All","16+","All","Non-disabled","14","6.1","7200","51700","314"
