"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"Total Population Figures","2012/13; 2013/14; 2014/15","3-Year average","White All","ONS 5+2","Count","8,300,000","",""
"Total Population Figures","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","Count","8,100,000","",""
"Total Population Figures","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","Count","200,000","",""
"Total Population Figures","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","Count"," - ","","Less than 50,000 in the UK population"
"Total Population Figures","2012/13; 2013/14; 2014/15","3-Year average","Black","ONS 5+2","Count","100,000","",""
"Total Population Figures","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","Count","200,000","",""
"Total Population Figures","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","Count"," - ","","Less than 50,000 in the UK population"
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","All","ONS 5+2","Count","21,120","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","White All","ONS 5+2","Count","20,392","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","White British","ONS 5+2","Count","19,963","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","White Other","ONS 5+2","Count","429","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","Mixed","ONS 5+2","Count","56","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","Black","ONS 5+2","Count","223","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","Asian","ONS 5+2","Count","380","",""
"Sample Sizes","2012/13; 2013/14; 2014/15","3-Year sum","Other","ONS 5+2","Count","69","",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","97","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","26","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Occupational pension income","62","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Investment income","64","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","25","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Occupational pension income","63","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Investment income","65","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White All","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","25","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Occupational pension income","64","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Personal pension income","19","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Investment income","65","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","87","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","34","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","17","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Occupational pension income","49","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Personal pension income","14","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Investment income","59","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Earnings income","19","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","Other income","44","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","91","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","44","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","22","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Occupational pension income","48","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Personal pension income","8","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Investment income","31","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Earnings income","16","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Black","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","89","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","36","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Occupational pension income","34","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Personal pension income","9","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Investment income","39","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Earnings income","17","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","Other income","41","%",""
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
